"lambda","design","ME","two_FI","perfect_prob","perfect_me","perfect_2FI"
0.67032004603564,"OA18",2,4,0,0.361333333333333,0
0.740818220681718,"OA18",2,4,0,0.344,0
0.818730753077982,"OA18",2,4,0,0.321333333333334,0
0.90483741803596,"OA18",2,4,0,0.309333333333334,0
1,"OA18",2,4,0,0.294666666666667,0
1.10517091807565,"OA18",2,4,0,0.2808,0
1.22140275816017,"OA18",2,4,0,0.264,0
1.349858807576,"OA18",2,4,0,0.250133333333334,0
1.49182469764127,"OA18",2,4,0,0.236266666666667,0
1.64872127070013,"OA18",2,4,0,0.2248,0
1.82211880039051,"OA18",2,4,0,0.216266666666667,0
2.01375270747048,"OA18",2,4,0,0.2048,0
2.22554092849247,"OA18",2,4,0,0.194666666666667,0
2.45960311115695,"OA18",2,4,0,0.1872,0
2.71828182845905,"OA18",2,4,0,0.181066666666667,0
3.00416602394643,"OA18",2,4,0,0.171466666666667,0
3.32011692273655,"OA18",2,4,0,0.162133333333333,0
3.66929666761925,"OA18",2,4,0,0.153866666666667,0
4.05519996684468,"OA18",2,4,0,0.148,0
4.48168907033806,"OA18",2,4,0,0.141066666666667,0
0.0111089965382423,"OA1a",2,4,0,0,0
0.0122773399030684,"OA1a",2,4,0,0,0
0.0135685590122009,"OA1a",2,4,0,0,0
0.0149955768204777,"OA1a",2,4,0,0,0.004
0.0165726754017613,"OA1a",2,4,0,0,0.0141333333333333
0.0183156388887342,"OA1a",2,4,0,0,0.028
0.0202419114458044,"OA1a",2,4,0,0,0.0325333333333333
0.0223707718561656,"OA1a",2,4,0,0,0.0290666666666667
0.0247235264703394,"OA1a",2,4,0,0,0.0176
0.0273237224472926,"OA1a",2,4,0,0.000266666666666667,0.00746666666666667
0.0301973834223185,"OA1a",2,4,8e-04,0.00346666666666667,0.004
0.0333732699603261,"OA1a",2,4,8e-04,0.0176,0.0024
0.03688316740124,"OA1a",2,4,8e-04,0.0434666666666667,0.00133333333333333
0.0407622039783662,"OA1a",2,4,0.000533333333333333,0.0879999999999999,0.00133333333333333
0.0450492023935578,"OA1a",2,4,0.00106666666666667,0.1608,0.00186666666666667
0.0497870683678639,"OA1a",2,4,0.00186666666666667,0.255466666666667,0.0024
0.0550232200564072,"OA1a",2,4,0.0016,0.365066666666667,0.0024
0.060810062625218,"OA1a",2,4,0.00186666666666667,0.466933333333333,0.00186666666666667
0.0672055127397498,"OA1a",2,4,0.00186666666666667,0.563466666666667,0.00186666666666667
0.0742735782143339,"OA1a",2,4,0.0016,0.6376,0.0016
0.0820849986238988,"OA1a",2,4,0.00186666666666667,0.692,0.00186666666666667
0.0907179532894125,"OA1a",2,4,0.0016,0.731733333333333,0.0016
0.100258843722804,"OA1a",2,4,0.00106666666666667,0.766666666666667,0.00106666666666667
0.110803158362334,"OA1a",2,4,0.00106666666666667,0.787200000000001,0.00106666666666667
0.122456428252982,"OA1a",2,4,0.00106666666666667,0.803466666666667,0.00133333333333333
0.135335283236613,"OA1a",2,4,0.00106666666666667,0.809333333333334,0.00106666666666667
0.149568619222635,"OA1a",2,4,0.00106666666666667,0.810400000000001,0.00106666666666667
0.165298888221587,"OA1a",2,4,8e-04,0.797333333333334,8e-04
0.182683524052735,"OA1a",2,4,8e-04,0.782666666666667,8e-04
0.201896517994655,"OA1a",2,4,0.00106666666666667,0.770933333333334,0.00106666666666667
0.22313016014843,"OA1a",2,4,0.000533333333333333,0.7576,0.000533333333333333
0.246596963941606,"OA1a",2,4,0.000266666666666667,0.745066666666666,0.000266666666666667
0.272531793034013,"OA1a",2,4,0.000266666666666667,0.727733333333332,0.000266666666666667
0.301194211912202,"OA1a",2,4,0.000266666666666667,0.706399999999999,0.000266666666666667
0.33287108369808,"OA1a",2,4,0.000266666666666667,0.690666666666666,0.000266666666666667
0.367879441171442,"OA1a",2,4,0.000266666666666667,0.672266666666666,0.000266666666666667
0.406569659740599,"OA1a",2,4,0.000266666666666667,0.6504,0.000266666666666667
0.449328964117222,"OA1a",2,4,0,0.628266666666666,0
0.49658530379141,"OA1a",2,4,0,0.606666666666666,0
0.548811636094027,"OA1a",2,4,0,0.589333333333333,0
0.606530659712633,"OA1a",2,4,0,0.573333333333333,0
0.67032004603564,"OA1a",2,4,0,0.556,0
0.740818220681718,"OA1a",2,4,0,0.5376,0
0.818730753077982,"OA1a",2,4,0,0.519733333333333,0
0.90483741803596,"OA1a",2,4,0,0.504266666666666,0
1,"OA1a",2,4,0,0.489066666666667,0
1.10517091807565,"OA1a",2,4,0,0.469866666666667,0
1.22140275816017,"OA1a",2,4,0,0.452266666666667,0
1.349858807576,"OA1a",2,4,0,0.4392,0
1.49182469764127,"OA1a",2,4,0,0.427733333333333,0
1.64872127070013,"OA1a",2,4,0,0.416,0
1.82211880039051,"OA1a",2,4,0,0.396800000000001,0
2.01375270747048,"OA1a",2,4,0,0.3864,0
2.22554092849247,"OA1a",2,4,0,0.377066666666667,0
2.45960311115695,"OA1a",2,4,0,0.3648,0
2.71828182845905,"OA1a",2,4,0,0.357066666666667,0
3.00416602394643,"OA1a",2,4,0,0.3464,0
3.32011692273655,"OA1a",2,4,0,0.337333333333334,0
3.66929666761925,"OA1a",2,4,0,0.328533333333334,0
4.05519996684468,"OA1a",2,4,0,0.3192,0
4.48168907033806,"OA1a",2,4,0,0.311466666666667,0
0.0111089965382423,"OA1b",2,4,0,0,0
0.0122773399030684,"OA1b",2,4,0,0,0
0.0135685590122009,"OA1b",2,4,0,0,0
0.0149955768204777,"OA1b",2,4,0,0,0
0.0165726754017613,"OA1b",2,4,0,0,8e-04
0.0183156388887342,"OA1b",2,4,0,0,0.0096
0.0202419114458044,"OA1b",2,4,0,0,0.0197333333333333
0.0223707718561656,"OA1b",2,4,0,0.0032,0.0373333333333333
0.0247235264703394,"OA1b",2,4,0.00506666666666667,0.028,0.0565333333333333
0.0273237224472926,"OA1b",2,4,0.0242666666666667,0.111733333333333,0.076
0.0301973834223185,"OA1b",2,4,0.052,0.2392,0.0922666666666667
0.0333732699603261,"OA1b",2,4,0.0762666666666666,0.405866666666667,0.1056
0.03688316740124,"OA1b",2,4,0.0925333333333333,0.568,0.113333333333333
0.0407622039783662,"OA1b",2,4,0.112,0.709066666666666,0.125333333333333
0.0450492023935578,"OA1b",2,4,0.125066666666667,0.815733333333334,0.133333333333333
0.0497870683678639,"OA1b",2,4,0.1352,0.887466666666667,0.138933333333333
0.0550232200564072,"OA1b",2,4,0.137066666666667,0.926400000000001,0.138666666666667
0.060810062625218,"OA1b",2,4,0.130666666666667,0.952266666666667,0.131466666666667
0.0672055127397498,"OA1b",2,4,0.124266666666667,0.965066666666667,0.1248
0.0742735782143339,"OA1b",2,4,0.107733333333333,0.968800000000001,0.107733333333333
0.0820849986238988,"OA1b",2,4,0.0957333333333333,0.962666666666667,0.0962666666666666
0.0907179532894125,"OA1b",2,4,0.0783999999999999,0.944000000000001,0.0786666666666666
0.100258843722804,"OA1b",2,4,0.0613333333333333,0.919733333333334,0.0621333333333333
0.110803158362334,"OA1b",2,4,0.0421333333333333,0.8928,0.0434666666666667
0.122456428252982,"OA1b",2,4,0.0301333333333333,0.857866666666667,0.0312
0.135335283236613,"OA1b",2,4,0.0194666666666667,0.817866666666667,0.0208
0.149568619222635,"OA1b",2,4,0.0130666666666667,0.777866666666667,0.0144
0.165298888221587,"OA1b",2,4,0.00613333333333333,0.733333333333333,0.0072
0.182683524052735,"OA1b",2,4,0.00453333333333333,0.693333333333333,0.00533333333333333
0.201896517994655,"OA1b",2,4,0.00213333333333333,0.660266666666666,0.0032
0.22313016014843,"OA1b",2,4,8e-04,0.623999999999999,0.0016
0.246596963941606,"OA1b",2,4,0.000266666666666667,0.594399999999999,8e-04
0.272531793034013,"OA1b",2,4,0.000266666666666667,0.566933333333333,0.000266666666666667
0.301194211912202,"OA1b",2,4,0,0.5496,0
0.33287108369808,"OA1b",2,4,0,0.522666666666667,0
0.367879441171442,"OA1b",2,4,0,0.4992,0
0.406569659740599,"OA1b",2,4,0,0.474666666666667,0
0.449328964117222,"OA1b",2,4,0,0.4544,0
0.49658530379141,"OA1b",2,4,0,0.434666666666667,0
0.548811636094027,"OA1b",2,4,0,0.417866666666667,0
0.606530659712633,"OA1b",2,4,0,0.398133333333333,0
0.67032004603564,"OA1b",2,4,0,0.375466666666667,0
0.740818220681718,"OA1b",2,4,0,0.355733333333334,0
0.818730753077982,"OA1b",2,4,0,0.338133333333334,0
0.90483741803596,"OA1b",2,4,0,0.320533333333333,0
1,"OA1b",2,4,0,0.297866666666667,0
1.10517091807565,"OA1b",2,4,0,0.281866666666667,0
1.22140275816017,"OA1b",2,4,0,0.267466666666667,0
1.349858807576,"OA1b",2,4,0,0.250133333333334,0
1.49182469764127,"OA1b",2,4,0,0.2376,0
1.64872127070013,"OA1b",2,4,0,0.226933333333334,0
1.82211880039051,"OA1b",2,4,0,0.214133333333334,0
2.01375270747048,"OA1b",2,4,0,0.204533333333333,0
2.22554092849247,"OA1b",2,4,0,0.1944,0
2.45960311115695,"OA1b",2,4,0,0.185333333333333,0
2.71828182845905,"OA1b",2,4,0,0.177866666666667,0
3.00416602394643,"OA1b",2,4,0,0.169066666666667,0
3.32011692273655,"OA1b",2,4,0,0.161866666666667,0
3.66929666761925,"OA1b",2,4,0,0.1576,0
4.05519996684468,"OA1b",2,4,0,0.150666666666667,0
4.48168907033806,"OA1b",2,4,0,0.147466666666666,0
0.0111089965382423,"PEC",2,4,0,0,0
0.0122773399030684,"PEC",2,4,0,0,0
0.0135685590122009,"PEC",2,4,0,0,0
0.0149955768204777,"PEC",2,4,0,0,0.00186666666666667
0.0165726754017613,"PEC",2,4,0,0,0.0149333333333333
0.0183156388887342,"PEC",2,4,0,0,0.0306666666666667
0.0202419114458044,"PEC",2,4,0,0,0.0410666666666667
0.0223707718561656,"PEC",2,4,0,0,0.0346666666666667
0.0247235264703394,"PEC",2,4,0,0,0.0248
0.0273237224472926,"PEC",2,4,0.000266666666666667,0.00133333333333333,0.0146666666666667
0.0301973834223185,"PEC",2,4,0.000533333333333333,0.008,0.0056
0.0333732699603261,"PEC",2,4,8e-04,0.0277333333333333,0.0032
0.03688316740124,"PEC",2,4,0.00133333333333333,0.0610666666666666,0.00293333333333333
0.0407622039783662,"PEC",2,4,0.00186666666666667,0.1064,0.00266666666666667
0.0450492023935578,"PEC",2,4,0.00293333333333333,0.1752,0.0032
0.0497870683678639,"PEC",2,4,0.00346666666666667,0.26,0.00373333333333333
0.0550232200564072,"PEC",2,4,0.00373333333333333,0.3672,0.004
0.060810062625218,"PEC",2,4,0.00373333333333333,0.474133333333333,0.004
0.0672055127397498,"PEC",2,4,0.00346666666666667,0.561866666666666,0.00373333333333333
0.0742735782143339,"PEC",2,4,0.00346666666666667,0.632533333333333,0.00373333333333333
0.0820849986238988,"PEC",2,4,0.004,0.697866666666666,0.004
0.0907179532894125,"PEC",2,4,0.00373333333333333,0.745333333333334,0.004
0.100258843722804,"PEC",2,4,0.0032,0.771466666666667,0.00346666666666667
0.110803158362334,"PEC",2,4,0.0024,0.784,0.0032
0.122456428252982,"PEC",2,4,0.00213333333333333,0.7992,0.00266666666666667
0.135335283236613,"PEC",2,4,0.0016,0.802666666666667,0.00186666666666667
0.149568619222635,"PEC",2,4,0.00133333333333333,0.8048,0.0016
0.165298888221587,"PEC",2,4,0.000533333333333333,0.796533333333334,8e-04
0.182683524052735,"PEC",2,4,8e-04,0.785600000000001,0.00106666666666667
0.201896517994655,"PEC",2,4,8e-04,0.770133333333334,0.00106666666666667
0.22313016014843,"PEC",2,4,8e-04,0.751200000000001,8e-04
0.246596963941606,"PEC",2,4,0.000533333333333333,0.7336,8e-04
0.272531793034013,"PEC",2,4,0.000266666666666667,0.715466666666666,0.000266666666666667
0.301194211912202,"PEC",2,4,0,0.698133333333333,0.000266666666666667
0.33287108369808,"PEC",2,4,0,0.676533333333333,0.000266666666666667
0.367879441171442,"PEC",2,4,0,0.658399999999999,0
0.406569659740599,"PEC",2,4,0,0.639466666666666,0
0.449328964117222,"PEC",2,4,0,0.617066666666667,0
0.49658530379141,"PEC",2,4,0,0.597066666666666,0
0.548811636094027,"PEC",2,4,0,0.5792,0
0.606530659712633,"PEC",2,4,0,0.555733333333333,0
0.67032004603564,"PEC",2,4,0,0.536,0
0.740818220681718,"PEC",2,4,0,0.514666666666667,0
0.818730753077982,"PEC",2,4,0,0.499466666666667,0
0.90483741803596,"PEC",2,4,0,0.488,0
1,"PEC",2,4,0,0.473066666666667,0
1.10517091807565,"PEC",2,4,0,0.455466666666667,0
1.22140275816017,"PEC",2,4,0,0.441066666666667,0
1.349858807576,"PEC",2,4,0,0.4256,0
1.49182469764127,"PEC",2,4,0,0.412533333333334,0
1.64872127070013,"PEC",2,4,0,0.400533333333334,0
1.82211880039051,"PEC",2,4,0,0.386133333333333,0
2.01375270747048,"PEC",2,4,0,0.3752,0
2.22554092849247,"PEC",2,4,0,0.365866666666667,0
2.45960311115695,"PEC",2,4,0,0.3584,0
2.71828182845905,"PEC",2,4,0,0.350666666666667,0
3.00416602394643,"PEC",2,4,0,0.3408,0
3.32011692273655,"PEC",2,4,0,0.3352,0
3.66929666761925,"PEC",2,4,0,0.325066666666667,0
4.05519996684468,"PEC",2,4,0,0.316,0
4.48168907033806,"PEC",2,4,0,0.308,0
0.0111089965382423,"BayesD",4,4,0,0,0
0.0122773399030684,"BayesD",4,4,0,0,0
0.0135685590122009,"BayesD",4,4,0,0,0
0.0149955768204777,"BayesD",4,4,0,0,0
0.0165726754017613,"BayesD",4,4,0,0,0.0048
0.0183156388887342,"BayesD",4,4,0,0,0.0205333333333333
0.0202419114458044,"BayesD",4,4,0,0,0.0402666666666667
0.0223707718561656,"BayesD",4,4,0.000266666666666667,0.00186666666666667,0.0514666666666667
0.0247235264703394,"BayesD",4,4,0.0016,0.0168,0.0616
0.0273237224472926,"BayesD",4,4,0.00933333333333333,0.0839999999999999,0.0722666666666667
0.0301973834223185,"BayesD",4,4,0.0250666666666667,0.193866666666667,0.0832
0.0333732699603261,"BayesD",4,4,0.0469333333333333,0.367733333333333,0.0954666666666666
0.03688316740124,"BayesD",4,4,0.0698666666666667,0.547466666666667,0.1056
0.0407622039783662,"BayesD",4,4,0.0943999999999999,0.7056,0.1136
0.0450492023935578,"BayesD",4,4,0.1088,0.8208,0.120266666666667
0.0497870683678639,"BayesD",4,4,0.115733333333333,0.899733333333334,0.121333333333333
0.0550232200564072,"BayesD",4,4,0.120266666666667,0.941866666666667,0.122133333333333
0.060810062625218,"BayesD",4,4,0.121866666666667,0.958400000000001,0.1232
0.0672055127397498,"BayesD",4,4,0.116266666666667,0.969066666666667,0.116533333333333
0.0742735782143339,"BayesD",4,4,0.104533333333333,0.966400000000001,0.1056
0.0820849986238988,"BayesD",4,4,0.0919999999999999,0.957066666666668,0.0927999999999999
0.0907179532894125,"BayesD",4,4,0.0751999999999999,0.939466666666668,0.0762666666666666
0.100258843722804,"BayesD",4,4,0.0597333333333333,0.909600000000001,0.0624
0.110803158362334,"BayesD",4,4,0.0456,0.874133333333334,0.0488
0.122456428252982,"BayesD",4,4,0.0325333333333333,0.830666666666667,0.0362666666666667
0.135335283236613,"BayesD",4,4,0.0213333333333333,0.778933333333333,0.0256
0.149568619222635,"BayesD",4,4,0.0125333333333333,0.723199999999999,0.0157333333333333
0.165298888221587,"BayesD",4,4,0.00666666666666667,0.677333333333332,0.0088
0.182683524052735,"BayesD",4,4,0.00426666666666667,0.626133333333333,0.00533333333333333
0.201896517994655,"BayesD",4,4,0.0024,0.577066666666666,0.0032
0.22313016014843,"BayesD",4,4,0.0016,0.5296,0.00266666666666667
0.246596963941606,"BayesD",4,4,0.000266666666666667,0.4872,0.0016
0.272531793034013,"BayesD",4,4,0.000266666666666667,0.449333333333333,0.00106666666666667
0.301194211912202,"BayesD",4,4,0,0.416,8e-04
0.33287108369808,"BayesD",4,4,0,0.381066666666667,0.000266666666666667
0.367879441171442,"BayesD",4,4,0,0.3464,0
0.406569659740599,"BayesD",4,4,0,0.32,0
0.449328964117222,"BayesD",4,4,0,0.291733333333333,0
0.49658530379141,"BayesD",4,4,0,0.273066666666667,0
0.548811636094027,"BayesD",4,4,0,0.249066666666667,0
0.606530659712633,"BayesD",4,4,0,0.2256,0
0.67032004603564,"BayesD",4,4,0,0.205066666666667,0
0.740818220681718,"BayesD",4,4,0,0.182133333333334,0
0.818730753077982,"BayesD",4,4,0,0.154933333333333,0
0.90483741803596,"BayesD",4,4,0,0.135733333333333,0
1,"BayesD",4,4,0,0.1192,0
1.10517091807565,"BayesD",4,4,0,0.102133333333333,0
1.22140275816017,"BayesD",4,4,0,0.0871999999999998,0
1.349858807576,"BayesD",4,4,0,0.0746666666666666,0
1.49182469764127,"BayesD",4,4,0,0.0639999999999999,0
1.64872127070013,"BayesD",4,4,0,0.0551999999999999,0
1.82211880039051,"BayesD",4,4,0,0.0509333333333333,0
2.01375270747048,"BayesD",4,4,0,0.0456,0
2.22554092849247,"BayesD",4,4,0,0.0378666666666667,0
2.45960311115695,"BayesD",4,4,0,0.0322666666666667,0
2.71828182845905,"BayesD",4,4,0,0.0301333333333333,0
3.00416602394643,"BayesD",4,4,0,0.0261333333333333,0
3.32011692273655,"BayesD",4,4,0,0.0229333333333333,0
3.66929666761925,"BayesD",4,4,0,0.02,0
4.05519996684468,"BayesD",4,4,0,0.0176,0
4.48168907033806,"BayesD",4,4,0,0.0141333333333333,0
0.0111089965382423,"MEPI",4,4,0,0,0
0.0122773399030684,"MEPI",4,4,0,0,0
0.0135685590122009,"MEPI",4,4,0,0,0
0.0149955768204777,"MEPI",4,4,0,0,0
0.0165726754017613,"MEPI",4,4,0,0,0.00746666666666667
0.0183156388887342,"MEPI",4,4,0,0,0.0261333333333333
0.0202419114458044,"MEPI",4,4,0,0,0.0344
0.0223707718561656,"MEPI",4,4,0,0,0.0346666666666667
0.0247235264703394,"MEPI",4,4,0,0,0.0277333333333333
0.0273237224472926,"MEPI",4,4,0,0.000533333333333333,0.024
0.0301973834223185,"MEPI",4,4,0.00106666666666667,0.0072,0.0189333333333333
0.0333732699603261,"MEPI",4,4,0.00373333333333333,0.0304,0.0170666666666667
0.03688316740124,"MEPI",4,4,0.0056,0.0709333333333333,0.0138666666666667
0.0407622039783662,"MEPI",4,4,0.0072,0.135466666666667,0.012
0.0450492023935578,"MEPI",4,4,0.00746666666666667,0.208533333333333,0.0106666666666667
0.0497870683678639,"MEPI",4,4,0.008,0.294133333333333,0.00986666666666667
0.0550232200564072,"MEPI",4,4,0.00853333333333333,0.384266666666667,0.0096
0.060810062625218,"MEPI",4,4,0.0088,0.485333333333333,0.00933333333333333
0.0672055127397498,"MEPI",4,4,0.00826666666666667,0.5704,0.00853333333333333
0.0742735782143339,"MEPI",4,4,0.00666666666666667,0.6472,0.00693333333333333
0.0820849986238988,"MEPI",4,4,0.0056,0.7088,0.00586666666666667
0.0907179532894125,"MEPI",4,4,0.00506666666666667,0.759733333333333,0.00533333333333333
0.100258843722804,"MEPI",4,4,0.0048,0.793333333333334,0.0048
0.110803158362334,"MEPI",4,4,0.00426666666666667,0.822666666666667,0.00426666666666667
0.122456428252982,"MEPI",4,4,0.00293333333333333,0.832800000000001,0.00293333333333333
0.135335283236613,"MEPI",4,4,0.00266666666666667,0.830666666666667,0.00266666666666667
0.149568619222635,"MEPI",4,4,0.00186666666666667,0.817333333333334,0.00213333333333333
0.165298888221587,"MEPI",4,4,0.00106666666666667,0.800000000000001,0.00106666666666667
0.182683524052735,"MEPI",4,4,8e-04,0.780266666666667,8e-04
0.201896517994655,"MEPI",4,4,0.000533333333333333,0.758133333333334,0.000533333333333333
0.22313016014843,"MEPI",4,4,0.000266666666666667,0.726666666666666,0.000266666666666667
0.246596963941606,"MEPI",4,4,0.000266666666666667,0.698666666666666,0.000266666666666667
0.272531793034013,"MEPI",4,4,0.000266666666666667,0.670933333333332,0.000266666666666667
0.301194211912202,"MEPI",4,4,0.000266666666666667,0.640799999999999,0.000266666666666667
0.33287108369808,"MEPI",4,4,0.000266666666666667,0.607733333333332,0.000266666666666667
0.367879441171442,"MEPI",4,4,0.000266666666666667,0.5768,0.000266666666666667
0.406569659740599,"MEPI",4,4,0.000266666666666667,0.548533333333333,0.000266666666666667
0.449328964117222,"MEPI",4,4,0.000266666666666667,0.516533333333333,0.000266666666666667
0.49658530379141,"MEPI",4,4,0.000266666666666667,0.4888,0.000266666666666667
0.548811636094027,"MEPI",4,4,0,0.4544,0
0.606530659712633,"MEPI",4,4,0,0.4224,0
0.67032004603564,"MEPI",4,4,0,0.397333333333333,0
0.740818220681718,"MEPI",4,4,0,0.3688,0
0.818730753077982,"MEPI",4,4,0,0.344,0
0.90483741803596,"MEPI",4,4,0,0.3152,0
1,"MEPI",4,4,0,0.296266666666667,0
1.10517091807565,"MEPI",4,4,0,0.2704,0
1.22140275816017,"MEPI",4,4,0,0.252533333333333,0
1.349858807576,"MEPI",4,4,0,0.2312,0
1.49182469764127,"MEPI",4,4,0,0.217333333333333,0
1.64872127070013,"MEPI",4,4,0,0.2016,0
1.82211880039051,"MEPI",4,4,0,0.184533333333333,0
2.01375270747048,"MEPI",4,4,0,0.170133333333333,0
2.22554092849247,"MEPI",4,4,0,0.155733333333333,0
2.45960311115695,"MEPI",4,4,0,0.1464,0
2.71828182845905,"MEPI",4,4,0,0.139733333333333,0
3.00416602394643,"MEPI",4,4,0,0.131466666666667,0
3.32011692273655,"MEPI",4,4,0,0.124,0
3.66929666761925,"MEPI",4,4,0,0.117333333333333,0
4.05519996684468,"MEPI",4,4,0,0.110933333333333,0
4.48168907033806,"MEPI",4,4,0,0.104533333333333,0
0.0111089965382423,"OA18",4,4,0,0,0
0.0122773399030684,"OA18",4,4,0,0,0
0.0135685590122009,"OA18",4,4,0,0,0
0.0149955768204777,"OA18",4,4,0,0,0.000533333333333333
0.0165726754017613,"OA18",4,4,0,0,0.00426666666666667
0.0183156388887342,"OA18",4,4,0,0,0.0125333333333333
0.0202419114458044,"OA18",4,4,0,0,0.0210666666666667
0.0223707718561656,"OA18",4,4,0.000266666666666667,8e-04,0.0290666666666667
0.0247235264703394,"OA18",4,4,0.00293333333333333,0.0194666666666667,0.0410666666666667
0.0273237224472926,"OA18",4,4,0.00906666666666667,0.0784,0.0538666666666667
0.0301973834223185,"OA18",4,4,0.0234666666666667,0.202933333333334,0.0688
0.0333732699603261,"OA18",4,4,0.0416,0.345866666666666,0.0816
0.03688316740124,"OA18",4,4,0.0637333333333333,0.510933333333333,0.0928
0.0407622039783662,"OA18",4,4,0.0816,0.662133333333333,0.1008
0.0450492023935578,"OA18",4,4,0.0978666666666666,0.782933333333334,0.106133333333333
0.0497870683678639,"OA18",4,4,0.106133333333333,0.8664,0.110666666666667
0.0550232200564072,"OA18",4,4,0.110666666666667,0.922666666666667,0.112533333333333
0.060810062625218,"OA18",4,4,0.110933333333333,0.949866666666667,0.1112
0.0672055127397498,"OA18",4,4,0.103466666666667,0.960266666666667,0.104
0.0742735782143339,"OA18",4,4,0.0986666666666666,0.956266666666667,0.0994666666666666
0.0820849986238988,"OA18",4,4,0.0861333333333333,0.944266666666667,0.0871999999999999
0.0907179532894125,"OA18",4,4,0.072,0.921600000000001,0.0736
0.100258843722804,"OA18",4,4,0.0576,0.893600000000001,0.0597333333333333
0.110803158362334,"OA18",4,4,0.0445333333333333,0.852800000000001,0.048
0.122456428252982,"OA18",4,4,0.0365333333333333,0.809866666666667,0.0402666666666667
0.135335283236613,"OA18",4,4,0.0232,0.761333333333333,0.0261333333333333
0.149568619222635,"OA18",4,4,0.0128,0.712266666666666,0.0162666666666667
0.165298888221587,"OA18",4,4,0.00586666666666667,0.661333333333333,0.0104
0.182683524052735,"OA18",4,4,0.0032,0.615466666666666,0.00586666666666667
0.201896517994655,"OA18",4,4,0.0016,0.570399999999999,0.0032
0.22313016014843,"OA18",4,4,8e-04,0.522133333333333,0.0024
0.246596963941606,"OA18",4,4,0.000533333333333333,0.4832,0.00133333333333333
0.272531793034013,"OA18",4,4,0.000266666666666667,0.4448,8e-04
0.301194211912202,"OA18",4,4,0,0.411466666666667,0
0.33287108369808,"OA18",4,4,0,0.384266666666667,0
0.367879441171442,"OA18",4,4,0,0.353333333333333,0
0.406569659740599,"OA18",4,4,0,0.323466666666667,0
0.449328964117222,"OA18",4,4,0,0.294933333333334,0
0.49658530379141,"OA18",4,4,0,0.2736,0
0.548811636094027,"OA18",4,4,0,0.247733333333334,0
0.606530659712633,"OA18",4,4,0,0.2232,0
0.67032004603564,"OA18",4,4,0,0.199466666666667,0
0.740818220681718,"OA18",4,4,0,0.177866666666667,0
0.818730753077982,"OA18",4,4,0,0.157333333333333,0
0.90483741803596,"OA18",4,4,0,0.142933333333333,0
1,"OA18",4,4,0,0.1264,0
1.10517091807565,"OA18",4,4,0,0.110666666666666,0
1.22140275816017,"OA18",4,4,0,0.0951999999999998,0
1.349858807576,"OA18",4,4,0,0.0818666666666665,0
1.49182469764127,"OA18",4,4,0,0.0695999999999999,0
1.64872127070013,"OA18",4,4,0,0.0639999999999999,0
1.82211880039051,"OA18",4,4,0,0.0581333333333332,0
2.01375270747048,"OA18",4,4,0,0.0522666666666666,0
2.22554092849247,"OA18",4,4,0,0.0421333333333333,0
2.45960311115695,"OA18",4,4,0,0.0357333333333333,0
2.71828182845905,"OA18",4,4,0,0.0296,0
3.00416602394643,"OA18",4,4,0,0.0269333333333333,0
3.32011692273655,"OA18",4,4,0,0.0208,0
3.66929666761925,"OA18",4,4,0,0.0189333333333333,0
4.05519996684468,"OA18",4,4,0,0.0173333333333333,0
4.48168907033806,"OA18",4,4,0,0.0141333333333333,0
0.0111089965382423,"OA1a",4,4,0,0,0
0.0122773399030684,"OA1a",4,4,0,0,0
0.0135685590122009,"OA1a",4,4,0,0,0.000266666666666667
0.0149955768204777,"OA1a",4,4,0,0,0.00373333333333333
0.0165726754017613,"OA1a",4,4,0,0,0.0173333333333333
0.0183156388887342,"OA1a",4,4,0,0,0.0309333333333333
0.0202419114458044,"OA1a",4,4,0,0,0.0373333333333333
0.0223707718561656,"OA1a",4,4,0,0,0.0397333333333333
0.0247235264703394,"OA1a",4,4,0,0,0.0389333333333333
0.0273237224472926,"OA1a",4,4,0,0.000266666666666667,0.0264
0.0301973834223185,"OA1a",4,4,0.00186666666666667,0.00933333333333333,0.02
0.0333732699603261,"OA1a",4,4,0.0048,0.0352,0.0181333333333333
0.03688316740124,"OA1a",4,4,0.0088,0.0815999999999999,0.0176
0.0407622039783662,"OA1a",4,4,0.0125333333333333,0.1504,0.0176
0.0450492023935578,"OA1a",4,4,0.0128,0.225066666666667,0.0157333333333333
0.0497870683678639,"OA1a",4,4,0.0136,0.32,0.0157333333333333
0.0550232200564072,"OA1a",4,4,0.0138666666666667,0.416533333333333,0.0149333333333333
0.060810062625218,"OA1a",4,4,0.0136,0.5048,0.0141333333333333
0.0672055127397498,"OA1a",4,4,0.0128,0.5904,0.0128
0.0742735782143339,"OA1a",4,4,0.0101333333333333,0.6648,0.0101333333333333
0.0820849986238988,"OA1a",4,4,0.0088,0.7248,0.0088
0.0907179532894125,"OA1a",4,4,0.00746666666666667,0.773066666666667,0.00746666666666667
0.100258843722804,"OA1a",4,4,0.00586666666666667,0.806666666666667,0.00586666666666667
0.110803158362334,"OA1a",4,4,0.004,0.829333333333334,0.004
0.122456428252982,"OA1a",4,4,0.00346666666666667,0.836533333333334,0.00346666666666667
0.135335283236613,"OA1a",4,4,0.0016,0.833866666666667,0.0016
0.149568619222635,"OA1a",4,4,0.00133333333333333,0.824000000000001,0.00133333333333333
0.165298888221587,"OA1a",4,4,0.000533333333333333,0.805066666666667,8e-04
